gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,0,0,-0.62591876415828,1,0,1,0,2,2,0,0,2,0,1,1,0.8703930181680831,-1.156327999185239,0
1,0,1,1,-1.1552834925186746,1,0,2,1,1,1,1,1,1,2,0,3,-1.491020519067978,1.3593461063677053,0
0,0,0,0,-0.8295205827584317,1,0,2,1,1,1,1,1,1,1,0,2,-1.4827115340671475,-0.534160650411358,0
1,0,1,1,1.6137012404433893,1,2,0,2,2,2,2,2,2,2,1,1,0.85876043916692,1.0188749529535728,0
1,0,0,0,-1.1960038562387048,1,0,1,0,0,0,0,2,2,0,1,2,0.9052907551715716,-0.5002723863079295,0
1,0,0,0,0.9621754209229036,1,2,1,0,2,0,2,0,2,0,1,2,0.9867188081797118,0.5592653710508247,1
0,0,0,0,0.35136996512244845,1,2,2,1,1,1,1,1,1,1,1,3,-1.3265026160515319,1.7014057721616858,0
1,0,0,0,0.3106496014024181,0,1,0,0,2,0,2,0,0,1,0,1,-0.9559218850144864,-1.3585985755525776,0
0,0,0,0,-1.0331224013585834,1,0,0,2,2,0,2,2,2,0,1,2,0.45660556512671835,0.7694785093174041,0
1,0,0,0,1.4915401492832983,1,0,2,1,1,1,1,1,1,2,0,1,-1.4893587220678117,-1.339536426994399,0
1,0,1,1,-1.0331224013585834,1,0,2,1,1,1,1,1,1,1,0,3,-1.4660935640654862,-1.247402708963203,0
0,0,1,1,-1.1145631287986442,0,1,0,0,2,0,0,0,0,0,1,2,-1.1387195550327598,-1.1144971731825697,0
0,0,1,1,1.6137012404433893,1,2,1,2,2,2,2,2,0,2,0,1,1.3739175092184182,1.3725837095331068,0
1,0,1,1,0.47353105628253944,1,0,2,1,1,1,1,1,1,1,1,0,-1.4710789550659844,1.5849148643061506,0
0,0,0,0,1.3286586944031769,1,2,1,0,2,2,0,2,0,1,1,2,1.0216165451832002,0.9341542926950017,0
0,0,0,0,-1.1960038562387048,1,2,0,0,0,0,2,2,0,0,0,2,-0.005374000919464063,-1.063664777027427,0
1,0,0,0,-0.3408762181180675,1,0,0,0,0,0,2,0,0,0,1,1,-0.45405919096431707,-1.4629108884959432,0
0,0,0,0,0.47353105628253944,1,2,1,0,2,2,0,0,0,0,1,0,0.6659919871476498,0.024466203168594967,1
0,1,1,0,1.6137012404433893,1,2,0,2,2,2,2,2,2,2,0,1,0.8089065291619363,0.9908112342429211,0
1,0,0,0,-0.3408762181180675,1,0,0,2,0,0,2,0,0,0,0,2,-0.32610082195152557,-1.3887803107696934,0
1,0,0,0,-1.2774445836787656,1,0,0,0,0,2,0,0,0,0,0,3,-0.4607063789649817,0.5179640491747713,1
1,0,1,0,-0.4223169455581282,1,0,2,1,1,1,1,1,1,0,1,0,-1.4727407520661506,0.38664702577398624,0
1,0,1,1,1.5322605130033284,1,2,0,0,2,2,2,2,2,2,1,1,0.7042133181514708,0.8531401613227431,0
1,0,1,1,-0.30015585439803716,1,2,0,0,0,0,0,2,0,0,0,2,-0.1466267459335843,-1.3331823774750062,0
1,0,1,1,0.18848851024232702,1,0,2,1,1,1,1,1,1,2,0,0,-1.4943441130683104,1.2645648677034287,0
0,1,1,1,-0.4223169455581282,1,2,1,0,0,0,0,2,0,0,0,0,0.684271754149477,-0.8942234565102849,0
0,0,1,1,1.0843365120829946,1,2,0,0,0,2,2,2,0,2,1,0,0.2438955491054544,0.1743158710009425,0
1,0,1,1,0.6771328748826912,1,2,1,0,0,2,0,2,2,0,1,2,1.1645310871974868,0.4560120663606913,1
1,0,1,1,0.5956921474426305,1,2,1,0,0,2,2,2,2,0,1,0,1.4154624342225712,0.5560883462911284,1
0,0,1,1,-0.055833672077855064,1,0,2,1,1,1,1,1,1,0,1,3,-1.502653098069141,1.0554107376900814,1
1,0,1,1,-1.2774445836787656,1,0,1,0,0,0,0,0,2,0,1,2,0.5413572121351905,1.4816615596160172,0
1,0,0,0,-1.1960038562387048,1,0,2,1,1,1,1,1,1,0,1,2,-1.4710789550659844,1.3598756104943213,0
0,0,1,0,0.8400143297628127,1,2,1,0,2,2,2,2,2,1,1,0,1.5633623672373562,0.8097208229402254,0
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.481049737066981,-0.8725137873190261,0
1,0,0,0,-0.5037576729981889,1,0,2,1,1,1,1,1,1,1,1,3,-1.4976677070686424,0.15366521006291584,0
0,0,0,0,-1.1960038562387048,1,0,1,2,2,0,0,0,0,0,1,2,0.47654712912871167,-0.6082912281376076,1
0,0,0,0,0.758573602322752,1,0,2,1,1,1,1,1,1,1,1,0,-1.4926823160681442,1.7294694908723374,0
0,0,1,0,0.758573602322752,1,0,0,2,2,0,2,0,0,1,1,0,-0.14164135493308597,-0.2773511490025644,0
0,0,1,1,-0.7888002190384014,1,0,2,1,1,1,1,1,1,2,0,3,-1.502653098069141,-0.5103329647136349,0
0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4577845790646555,-0.8651007295464012,0
1,0,0,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,3,-1.4527991880641573,-0.8095027962517138,0
1,0,0,0,1.247217966963116,1,2,0,2,2,2,2,0,0,1,0,2,0.22395398510346112,0.3358146296188436,0
1,0,0,0,-1.1960038562387048,1,0,0,0,0,0,0,0,2,0,0,3,-0.33607160395252245,-0.948232877425124,0
1,0,0,0,0.5549717837226001,1,0,2,1,1,1,1,1,1,2,0,1,-1.5142856770703037,1.6315112274483647,0
1,0,0,0,-1.2774445836787656,1,2,0,0,0,0,0,0,0,0,1,1,-0.4972659129686364,0.4697791736527091,0
1,0,0,1,-0.9924020376385531,0,1,0,0,0,0,0,0,0,0,0,3,-1.304899255049372,-0.7899111435669193,1
0,0,1,1,1.5729808767233588,1,0,2,1,1,1,1,1,1,2,0,0,-1.4710789550659844,-1.2436961800768904,0
1,0,1,1,0.9214550572028734,1,2,1,0,0,2,0,2,0,0,1,1,0.8521132511662559,0.5513228091515837,0
0,0,0,0,1.5322605130033284,1,2,1,0,2,2,2,0,0,1,1,0,0.8471278601657574,1.0014013167752425,0
0,0,0,0,-1.2367242199587352,1,0,1,0,0,0,0,0,2,0,0,2,0.531386430134194,-1.1711541147304891,1
1,0,1,1,1.4100994218432374,1,2,1,2,0,0,2,2,2,2,0,0,1.3240635992134344,1.1501919763543578,0
1,0,1,0,1.3286586944031769,1,2,1,0,2,0,0,2,0,0,1,0,0.9003053641710731,0.8547286737025913,1
1,0,1,0,-0.748079855318371,1,0,0,0,0,2,0,0,0,0,0,1,-0.48397153696730727,1.082944952274117,0
0,0,1,1,-0.5037576729981889,1,2,1,0,0,2,2,0,2,0,1,0,1.0216165451832002,-0.9206986628410884,0
1,0,0,1,-1.2774445836787656,1,0,1,0,2,0,0,0,0,0,1,2,0.35191235411625243,1.3302233794038214,1
1,0,0,0,-1.2774445836787656,1,2,1,0,0,0,0,0,0,0,1,2,0.35523594811658493,1.3307528835304374,1
0,0,1,1,0.6771328748826912,1,2,1,0,0,0,0,2,2,0,1,0,1.0182929511828682,0.34799322453101317,0
0,0,0,0,1.6137012404433893,1,2,1,2,2,2,0,2,0,2,1,0,1.2143849972024705,1.265094371830045,0
0,0,1,0,0.5549717837226001,1,2,0,2,0,0,0,0,0,0,0,2,-0.3875873109576722,-0.6098797405174559,0
1,0,0,0,-0.3408762181180675,1,2,1,0,2,2,0,0,0,0,1,0,0.6676537841478158,-0.8359780025825173,0
0,0,1,1,-1.1145631287986442,0,1,0,0,2,0,2,0,0,0,0,2,-1.0140847800203006,-1.1415018836399893,0
0,0,1,1,0.025607055362205634,1,2,1,0,2,2,2,0,0,0,0,1,0.7922885591602751,-0.4054911476436531,0
0,0,0,0,0.3920903288424788,1,2,0,2,2,0,0,0,0,1,1,0,-0.15327393393424887,-0.6300008973288664,0
1,0,0,0,-0.38159658183809786,1,0,1,2,0,2,0,2,2,1,1,1,1.1695164781979852,-0.7004249461688037,0
1,0,0,0,-0.9924020376385531,1,0,1,0,0,0,0,0,0,0,0,0,0.19736523310080326,0.706467518250092,0
1,0,0,0,1.369379058123207,1,0,0,2,2,0,0,0,0,1,1,3,-0.3310862129520241,-0.13703255544930612,0
1,0,0,0,-0.3408762181180675,1,0,0,2,0,0,0,0,0,0,1,0,-0.5055748979694671,-1.5211563424237107,1
1,1,0,0,-0.3408762181180675,1,2,0,0,2,0,0,0,0,0,0,1,-0.3310862129520241,-1.4438487399377646,0
1,0,0,0,1.4915401492832983,1,2,0,2,2,2,2,0,2,1,1,1,0.4599291591270504,0.6408090065496994,1
0,0,0,0,0.8400143297628127,1,0,1,0,2,2,0,2,2,1,1,3,1.1811490571991479,0.583622560875164,0
0,0,0,0,1.125056875803025,0,1,0,2,0,2,0,2,2,2,0,2,-0.3709693409560109,-0.23499081887327888,0
0,0,1,0,-1.0331224013585834,1,0,1,0,0,0,0,2,0,0,1,2,0.5430190091353566,0.7917176826352791,1
0,0,0,0,-0.5037576729981889,1,0,2,1,1,1,1,1,1,1,1,1,-1.5093002860698053,0.22567777128270122,0
0,0,1,1,-0.38159658183809786,1,2,1,0,0,0,0,0,2,0,0,2,0.6925807391503077,-0.9625294888437579,0
1,0,1,1,1.6137012404433893,1,0,0,2,0,2,2,2,2,2,1,2,0.53304822713436,0.7779505753432613,0
1,0,1,0,-0.8702409464784621,1,2,1,0,0,0,0,0,0,0,1,2,0.3386179781149237,1.512372798959749,1
1,0,0,0,-0.46303730927815856,1,0,2,1,1,1,1,1,1,2,0,3,-1.5009913010689746,0.04511686410662166,0
1,1,0,0,-1.2774445836787656,1,2,1,0,0,0,0,2,2,0,1,2,0.9568064621767214,1.6601044502856324,1
1,1,0,0,-0.055833672077855064,1,2,1,0,2,0,0,2,0,0,1,2,0.8620840331672525,-0.42296478382198344,0
0,0,0,0,1.002895784642934,1,0,0,0,2,2,2,2,0,2,0,3,0.1657910900976468,0.04088083109369311,0
0,0,1,1,0.5142514200025698,1,0,2,1,1,1,1,1,1,2,1,0,-1.4876969250676457,1.6045065169909452,0
1,0,0,0,-0.9109613101984924,1,2,1,0,2,2,0,0,2,0,1,2,1.0133075601823696,-1.7033057619796386,0
0,0,1,0,1.0436161483629645,1,2,1,0,0,2,2,2,2,0,1,1,1.2409737492051283,0.8319599962581004,1
1,0,0,1,-0.748079855318371,1,0,2,1,1,1,1,1,1,0,0,3,-1.4893587220678117,-0.4912708161554563,0
1,0,1,0,-0.21871512695797646,1,2,0,2,0,0,2,2,2,1,0,3,0.534710024134526,-0.7523163505771784,0
0,0,1,1,-0.748079855318371,1,2,1,0,2,0,0,0,2,0,1,0,0.8687312211679171,-1.4750894834081127,1
0,0,1,1,-0.8295205827584317,0,1,0,0,2,0,0,0,0,0,0,3,-1.181926277037079,-0.3048853635866,1
0,0,1,1,1.4915401492832983,1,2,1,0,2,0,2,0,2,2,1,0,0.9484974771758907,1.006166853914787,0
0,0,1,1,-0.30015585439803716,1,0,1,0,2,2,0,2,0,0,1,0,0.8105683261621028,-0.7237231277399107,1
1,1,1,0,1.0436161483629645,1,2,1,2,2,2,0,2,2,1,1,2,1.465316344227555,0.9643360279121176,1
0,0,1,1,0.10704778280226633,0,1,0,2,0,0,2,2,0,2,1,1,-0.6119299059800988,-1.1182037020688822,0
0,1,0,0,-0.6666391278783103,1,2,1,0,0,0,0,2,0,0,1,2,0.6643301901474837,-1.385603286009997,1
1,0,1,1,0.5142514200025698,1,2,0,0,2,2,0,2,2,1,0,1,0.464914550127549,-0.07349206025537781,0
0,0,0,0,-0.62591876415828,1,0,1,0,2,0,0,2,0,0,1,2,0.6244470621434968,-1.408371963454488,0
0,0,1,1,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,2,-0.6335332669822583,0.29874934075571874,1
1,0,0,0,-0.4223169455581282,1,0,2,1,1,1,1,1,1,1,0,3,-1.5009913010689746,0.18225843290018356,0
0,1,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.1724382780983114,1.1634295795197596,1
1,0,1,1,1.4100994218432374,1,0,0,2,0,2,2,0,2,2,0,3,0.10264280409133394,0.3527587616705578,0
0,0,1,1,1.4100994218432374,1,2,1,0,0,2,2,2,2,2,1,0,1.3589613362169235,1.0956530513129028,0
0,0,1,0,-1.2367242199587352,0,1,0,0,0,0,0,2,2,0,0,2,-0.6700928009859131,1.7072303175544625,1
1,0,0,0,-0.38159658183809786,1,2,1,0,0,0,0,0,0,0,1,2,0.3386179781149237,-1.0837859338388376,1
0,1,0,0,-0.9516816739185228,1,0,1,0,0,2,0,0,0,0,0,1,0.356897745116751,0.9945177631292336,0
0,0,0,0,-1.1145631287986442,1,0,2,1,1,1,1,1,1,0,0,3,-1.4827115340671475,-1.5571626230336035,0
1,0,0,0,0.880734693482843,0,1,0,2,0,0,2,2,0,2,0,1,-0.6501512369839195,-0.6056437075045272,0
0,0,0,0,1.002895784642934,1,0,1,0,0,2,0,2,2,2,1,2,1.0133075601823696,0.6784037995394403,1
1,0,0,0,-0.3408762181180675,1,2,1,0,0,2,0,2,0,0,1,3,0.8338334841644282,-0.7830275899209104,1
0,0,1,1,0.6771328748826912,1,2,1,0,2,0,0,2,2,1,0,3,1.1861344481996465,0.4930773552238161,1
1,0,0,0,-1.1145631287986442,1,2,0,0,0,0,0,0,0,0,0,2,-0.5853411539774409,-0.7396082515383927,1
1,0,0,0,-1.2367242199587352,1,0,1,0,0,0,0,0,2,0,1,2,0.5131066631323666,-1.0064783313528916,1
0,0,0,1,-1.1552834925186746,1,2,1,0,0,2,2,0,0,0,1,3,0.7424346491552913,-0.1613897452736453,1
1,0,1,1,1.5322605130033284,1,2,0,2,2,2,2,2,0,2,1,0,0.4815325201292102,0.7827161124828059,0
1,0,0,0,-1.1145631287986442,1,2,1,0,0,0,0,0,0,0,1,0,0.37019212111808014,-0.08672966342077955,1
1,0,1,1,0.8400143297628127,1,2,0,2,0,2,2,2,2,0,0,2,0.6959043331506402,0.35064074516409355,0
0,0,1,0,0.5956921474426305,1,2,1,2,2,2,0,2,0,0,1,2,1.1296333501939984,0.3183409934405133,1
0,0,0,1,-0.055833672077855064,1,0,2,1,1,1,1,1,1,1,0,1,-1.4843733310673135,0.8330190045113325,0
1,0,1,1,-0.7888002190384014,1,0,0,0,2,2,2,0,0,0,0,0,-0.09843463292876686,1.334988916543366,0
0,0,1,1,-0.1779947632379461,1,2,0,0,0,0,0,0,0,0,0,3,-0.49394231896830415,-1.3273578320822295,0
0,0,0,0,-0.9109613101984924,1,2,1,0,0,0,0,0,2,0,0,2,0.720831288153132,1.5245513938719186,1
1,0,1,0,0.22920887396235737,1,0,2,1,1,1,1,1,1,2,0,0,-1.4744025490663168,1.3153972638585714,0
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,3,-0.6468276429835875,0.29557231599602235,1
1,0,1,0,1.4100994218432374,1,2,1,0,2,2,0,2,2,1,0,2,1.3074456292117733,1.2089669344087415,1
1,0,1,0,0.7992939660427822,1,0,0,2,2,0,0,2,2,1,1,3,0.35357415111641893,0.024995707295211035,0
1,0,1,1,1.2064976032430856,1,0,1,2,2,2,2,2,2,2,0,3,1.4420511862252297,1.1306003236695634,0
0,0,0,0,-0.6666391278783103,1,0,1,0,2,0,0,0,2,0,1,2,0.7141841001524675,-1.3956638644157024,0
0,1,1,0,-1.1145631287986442,1,2,1,0,2,0,0,0,0,0,1,2,0.5396954151350245,-0.03060222599947622,1
1,0,0,0,-0.8295205827584317,1,0,1,0,0,2,0,2,2,1,0,2,1.0282637331838649,-1.5428660116149695,0
0,0,1,1,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,0,1.7312038642541347,1.5589691621019632,0
1,1,0,0,1.5729808767233588,1,2,1,0,2,0,2,2,2,1,0,0,1.3622849302172555,1.2958056111737768,0
0,0,1,0,-0.3408762181180675,1,0,2,1,1,1,1,1,1,1,0,3,-1.4827115340671475,0.3321081007325311,0
0,0,0,0,-0.7073594915983407,1,0,2,1,1,1,1,1,1,2,0,3,-1.5009913010689746,-0.20269106714969867,0
1,0,1,0,1.4100994218432374,1,0,1,2,2,0,0,0,2,1,1,1,0.85876043916692,0.8965594997052607,1
1,0,0,1,-1.2367242199587352,1,2,0,2,2,0,0,0,0,0,0,0,-0.12668518193159078,-1.3972523767955505,0
0,0,1,1,-1.1145631287986442,0,1,0,0,0,0,0,0,0,0,0,3,-1.3198554280508674,-1.4840910535605858,0
0,0,1,0,-0.7073594915983407,1,0,1,0,0,0,0,2,2,0,0,2,0.7773323861587803,-1.34747898889364,1
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,3,-1.481049737066981,-0.8725137873190261,1
1,0,1,1,0.35136996512244845,1,0,0,2,2,2,0,0,0,1,1,0,-0.14828854293375057,-0.5754619722874114,0
0,0,0,1,0.43281069256250915,1,0,0,2,2,0,0,0,2,0,1,2,-0.02697736192162338,-0.4647956098246529,0
1,1,1,0,-1.2774445836787656,1,2,1,0,0,0,0,0,0,0,0,2,0.3170146171127639,1.3021596606931698,0
0,1,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,3,0.19404163910047073,1.1941408188634917,0
0,0,1,1,-0.2594354906780068,1,0,1,0,0,0,0,2,2,0,1,2,0.8654076271675846,-0.6670661861919913,1
1,0,0,0,-0.4223169455581282,1,2,1,0,2,0,0,0,0,0,1,2,0.48485611412954227,-1.0694893224202038,1
1,0,1,0,1.5729808767233588,1,2,0,2,2,2,2,2,2,2,0,0,0.8570986421667539,1.0077553662946352,0
1,0,0,0,-1.0331224013585834,1,0,2,1,1,1,1,1,1,2,0,3,-1.505976692069473,-1.1282642804745875,0
0,1,0,0,-0.1779947632379461,1,2,0,0,2,2,2,0,0,0,0,0,-0.010359391919962149,-0.96358849709699,0
1,1,0,0,-0.6666391278783103,1,0,1,0,0,0,0,0,0,0,0,2,0.16246749609731476,-1.6810665886617635,0
1,0,0,0,-1.0331224013585834,1,0,2,1,1,1,1,1,1,1,0,3,-1.504314895069307,-1.453379814216854,0
0,0,0,0,1.4915401492832983,1,2,1,0,2,2,2,2,2,2,1,0,1.5201556452330371,1.3191037927448839,0
0,0,0,1,-1.2774445836787656,0,1,0,0,0,0,0,0,0,0,0,3,-1.33148800705203,-0.6437680046208842,0
1,0,0,0,-1.1960038562387048,1,0,0,2,0,2,0,2,2,0,1,2,0.4200460311230638,-0.8328009778228209,0
1,1,0,0,-0.46303730927815856,1,0,1,0,0,2,0,2,2,0,1,0,1.0648232671875193,-0.8444500686083745,1
0,0,1,0,1.4915401492832983,1,2,1,0,2,2,0,0,0,0,1,0,0.6859335511496436,0.8271944591185557,0
0,0,1,0,1.5729808767233588,0,1,0,2,2,2,2,0,0,2,1,0,-0.5703849809759457,-0.17303883605919881,0
0,0,1,1,1.4915401492832983,1,0,2,1,1,1,1,1,1,2,0,3,-1.5076384890696393,-1.3908983272761577,0
0,0,0,0,0.6364125111626608,1,2,1,0,0,2,2,2,2,0,1,2,1.2991366442109427,0.4936068593504322,0
1,0,1,0,0.5956921474426305,1,2,1,0,2,2,0,0,0,0,1,0,0.6177998741428321,0.11554091294655885,1
0,0,0,0,-1.2367242199587352,1,2,0,0,0,0,0,0,0,0,1,2,-0.5105602889699654,-1.6635929524834334,1
1,0,0,0,0.5142514200025698,1,2,1,2,0,2,2,2,2,0,1,1,1.4520219682262263,0.4989019006165929,0
1,0,0,0,0.758573602322752,1,2,1,0,2,0,0,0,0,0,0,0,0.5396954151350245,0.12030645008610347,0
0,0,1,0,-0.4223169455581282,1,2,0,2,0,0,2,2,2,0,1,2,0.47987072312904416,-1.0578402316346502,1
1,0,0,0,1.6137012404433893,1,2,0,2,2,2,2,2,2,2,0,0,0.7274784761537967,0.9516279288733319,0
1,0,1,1,0.18848851024232702,1,2,1,0,2,2,0,2,0,0,1,2,0.9368648981747281,-0.15821272051394888,0
1,0,1,1,1.5729808767233588,1,2,0,2,2,2,2,2,2,2,0,2,0.8504514541660894,0.9812801599638318,0
1,0,1,1,-1.0331224013585834,1,0,0,0,0,2,0,0,0,0,0,2,-0.533825446972291,-0.16562577828657385,1
0,0,0,0,1.369379058123207,1,2,2,1,1,1,1,1,1,2,1,1,-1.3165318340505352,-1.101259570017168,0
1,0,1,1,0.758573602322752,1,0,0,2,0,0,2,2,2,1,1,0,0.3868100911197414,0.07000355805757691,0
0,0,1,1,-0.0965540357978854,1,0,2,1,1,1,1,1,1,1,0,0,-1.502653098069141,0.90609057398435,0
0,0,0,0,0.06632741908223598,1,2,1,0,0,0,0,2,0,0,0,2,0.684271754149477,-0.4012551146307246,0
1,0,1,1,1.2879383306831464,1,2,2,1,1,1,1,1,1,2,1,3,-1.328164413051698,-1.2315175851647209,0
1,1,1,0,1.3286586944031769,1,2,1,0,2,2,0,2,2,1,1,0,1.2758714862086173,1.120539745263858,0
1,0,0,0,0.5956921474426305,1,2,1,2,2,0,2,2,0,0,0,3,1.1961052302006432,0.3654668607093435,0
0,0,0,0,-1.2774445836787656,1,0,1,2,0,0,0,2,2,0,1,2,1.0249401391835322,1.687638664869668,1
0,0,0,0,0.6771328748826912,1,2,0,2,2,0,0,0,0,0,1,1,-0.16656830993557784,-0.38166346194593004,1
0,0,1,1,1.4100994218432374,1,2,1,0,2,0,2,2,0,2,0,1,0.9750862291785486,0.9738671021912069,0
1,0,0,1,0.26992923768238775,1,0,2,1,1,1,1,1,1,1,0,0,-1.5093002860698053,1.4011769323703747,0
1,0,0,0,-0.748079855318371,1,0,2,1,1,1,1,1,1,0,0,3,-1.491020519067978,-0.43090734572122447,0
0,1,0,0,0.43281069256250915,1,0,1,2,2,0,2,2,2,0,1,1,1.4420511862252297,0.3458752080245489,1
1,1,0,0,0.9621754209229036,1,2,1,0,0,2,0,2,2,0,1,2,1.2060760122016398,0.7260591709348865,0
0,0,0,0,-0.748079855318371,1,0,0,0,0,0,2,0,2,1,0,1,-0.18817167093773737,1.3884688333315889,0
0,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,0,2,0.21896859410296257,1.2237930499539915,1
1,0,1,1,-0.6666391278783103,1,0,0,2,2,0,0,0,0,1,1,3,-0.29618847594853537,1.5769723024069096,0
1,0,1,1,1.5322605130033284,1,2,1,2,2,0,0,2,2,0,1,2,1.3722557122182522,1.3482265197087677,0
1,1,1,0,1.6137012404433893,1,2,0,2,2,2,0,2,2,2,1,1,0.642726829145324,0.8695547892478412,0
0,0,1,1,-0.38159658183809786,1,0,1,0,0,2,0,0,0,0,1,1,0.3502505571160864,-1.0885514709783823,0
1,0,0,1,-0.46303730927815856,1,2,2,1,1,1,1,1,1,0,0,3,-1.33148800705203,0.36599636483595954,0
0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,3,-1.4827115340671475,-0.8730432914456422,1
1,0,0,1,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,0,0,0.1657910900976468,1.1613115630132953,1
0,1,1,0,-0.015113308357824713,1,2,1,0,0,0,0,2,2,0,1,2,0.9451738831755587,-0.38325197432577823,1
1,0,1,1,-0.62591876415828,1,0,1,0,0,0,0,2,0,0,0,2,0.534710024134526,-1.3358298981080865,1
0,0,0,0,-1.1552834925186746,0,1,0,2,2,0,0,0,0,0,1,2,-1.034026344022294,-1.3718361787179791,1
0,0,0,0,0.14776814652229667,1,2,0,0,0,2,0,0,0,1,0,2,-0.29785027294870164,-0.9064020514224546,0
0,0,0,0,0.7178532386027215,0,1,0,0,2,2,2,0,0,2,0,1,-0.8329489070021932,-0.9122265968152312,0
0,0,1,1,0.6364125111626608,0,1,0,0,0,0,2,0,0,0,1,1,-1.1719554950360824,-1.3135907247902117,0
0,0,0,1,0.7178532386027215,1,0,2,1,1,1,1,1,1,2,0,1,-1.4827115340671475,1.7098778381875428,0
1,0,1,0,1.6137012404433893,1,2,0,2,2,2,2,0,2,2,0,1,0.4915033021302069,0.8113093353200737,0
1,0,0,1,-0.9109613101984924,1,2,2,1,1,1,1,1,1,0,0,1,-1.328164413051698,-0.7374902350319285,0
0,0,0,0,-0.5851984004382496,1,0,2,1,1,1,1,1,1,0,0,3,-1.4993295040688086,0.04829388886631807,0
1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,2,0,0,1,2,0.5047976781315361,1.4387717253601155,1
0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,2,-1.5109620830699715,-0.9408198196524991,1
1,0,0,0,-0.9516816739185228,1,0,1,0,0,2,0,2,2,0,1,2,0.9734244321783826,1.488545113262026,0
1,0,0,0,-1.2367242199587352,1,2,1,2,0,0,0,0,2,0,0,3,0.8637458301674186,-1.0610172563943467,0
0,0,1,0,0.3106496014024181,1,2,1,0,0,0,2,0,0,0,1,1,0.46823814412788106,-0.28635271915503757,0
1,0,1,0,1.4915401492832983,1,2,1,0,0,2,0,2,2,1,0,0,1.15456030519649,1.1369543731889562,0
0,0,1,0,0.18848851024232702,1,2,1,2,0,2,2,0,2,1,1,2,1.1445895231954935,-0.017364622834074493,1
1,0,0,1,-0.5851984004382496,1,2,1,0,0,2,0,0,0,0,1,1,0.5247392421335293,-1.331593865095158,0
1,1,1,0,-0.8702409464784621,1,0,1,0,0,0,0,0,0,0,1,2,0.18074726309914202,1.5351414764042401,0
0,0,1,0,-0.9924020376385531,1,2,1,0,0,0,0,0,2,0,1,1,0.6792863631489789,0.9616885072790373,1
0,0,0,0,-1.1960038562387048,1,2,1,0,0,0,0,0,0,0,0,2,0.3485887601159204,-0.6326484179619468,1
1,0,1,1,0.9214550572028734,1,0,0,2,0,0,0,0,2,1,0,1,-0.17653909193657447,-0.274174124242868,0
1,0,1,0,0.025607055362205634,1,2,1,0,2,2,0,0,2,0,1,2,0.9501592741760567,-0.30117883470028756,0
0,0,0,0,0.5549717837226001,1,0,0,0,0,0,0,0,0,0,0,0,-0.6584602219847502,-0.7819685816676782,0
1,0,0,0,0.06632741908223598,1,2,2,1,1,1,1,1,1,2,0,0,-1.2849576910473786,1.717820400086784,0
0,0,0,0,-1.1960038562387048,1,0,2,1,1,1,1,1,1,0,0,2,-1.481049737066981,1.0321125561189746,0
1,0,1,1,-0.0965540357978854,1,0,2,1,1,1,1,1,1,2,0,3,-1.4461520000634926,1.228558587093536,0
0,0,0,0,0.025607055362205634,1,2,0,2,0,0,2,0,0,1,0,2,-0.17820088893674074,-0.9011070101562938,0
1,0,1,1,0.5142514200025698,1,2,1,0,2,2,0,0,2,1,1,1,1.0049985751815391,0.23891537444810296,0
1,0,0,0,0.3106496014024181,1,0,0,2,2,0,2,0,0,0,1,3,-0.09511103892843457,-0.511921477093483,0
0,0,0,0,1.5729808767233588,1,2,1,2,2,2,2,2,2,2,1,2,1.7910285562601154,1.5584396579753472,0
1,0,0,0,-1.2774445836787656,1,2,0,0,0,2,0,0,0,0,0,2,-0.34604238595351905,0.6508695849554047,1
0,0,1,1,1.6137012404433893,0,1,0,2,2,2,2,2,2,2,0,0,-0.010359391919962149,0.31622297693404905,0
0,0,1,1,-0.4223169455581282,1,0,1,0,0,0,0,0,2,0,1,2,0.5114448661322006,-1.0202454386449094,0
1,0,1,1,0.5549717837226001,1,0,2,1,1,1,1,1,1,1,1,0,-1.481049737066981,1.5536741208358025,0
0,0,1,1,0.9214550572028734,1,0,2,1,1,1,1,1,1,2,0,3,-1.4544609850643233,-1.521685846550327,0
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4727407520661506,-0.8698662666859457,0
